configsip: 0, SPIWP:0xmean_flow,max_flow,std_flow,total_pulses,peak_pulses,duty_cycle,volume,slope
0.00,0.00,0.00,0,0,0.00,0.0000,0.00
0.00,0.00,0.00,0,0,0.00,0.0000,0.00
